Date,Title,Teaser,Date_Link
vor 2 Stunden,"SVP-Delegiertenversammlung
Albert Rösti einstimmig zum Präsidenten gewählt",Die SVP erneuert ihre Führungsriege: Neben einem neuen Präsidenten und einem Generalsekretär hat sie künftig auch einen «Parteileitungsausschuss» – mit exklusiven Mitgliedern.,23.04.2016
vor 2 Stunden,"Neuer CVP-Präsident Gerhard Pfister
Harmonisch nach rechts?","Der Zuger Nationalrat Gerhard Pfister ist problemlos zum neuen Chef der CVP gewählt worden. Er will die Mittepartei, die überraschend das Ja zur Fortpflanzungs-Vorlage beschloss, bis 2019 zurück zum Erfolg führen.",23.04.2016
vor 2 Stunden,"Stabwechsel bei der CVP
Das C in der Mottenkiste","Die CVP tut sich schwer mit dem C im Namen. Sie wollte als säkularisierte Partei in den bevölkerungsstarken Kantonen punkten, hat ihren Wähleranteil aber nahezu halbiert. Zeit für ein Umdenken.",22.04.2016
vor 2 Stunden,"Der Film als Versuchung
Prince in «Purple Rain»",Dank «Purple Rain» eroberte Prince den Mainstream. Als Schauspieler vermochte er sich aber nie zu etablieren.,22.04.2016
vor 2 Stunden,"Nachruf
Er nannte sich Prince und war ein Star","Prince, der phänomenale amerikanische Pop-Star ist tot. Der bravouröse Sänger, Instrumentalist und Songwriter starb 57-jährig nach einer Grippe.",21.04.2016
vor 4 Stunden,"Weltstar der Pop-Geschichte
Die zehn besten Prince-Songs","Der innovative Musiker hat über Jahrzente die Musikwelt geprägt. Egal ob Pop, Jazz oder Blues – seine Songs verkauften sich mehr als 100 Millionen Mal.",21.04.2016
vor 4 Stunden,"Bildstrecke
Ein Superstar der Popmusik",Eine Ikone der Popmusik ist tot. Prince ist am Donnerstag im Alter von 57 Jahren gestorben.,21.04.2016
vor 4 Stunden,So trauert das Netz,Der Tod des amerikanischen Popstars Prince schockiert die Musikwelt. Auf Twitter trauerten Freunde und Kollegen um den Sänger.,21.04.2016
vor 1 Stunde,"Die EU in der Existenzkrise
Grexit, Brexit, Exitus","Seit dem Ende des Kalten Kriegs gärt es in Europa. Die EU ist heterogener geworden, die Unterschiede zwischen den Mitgliedsländern treten hervor. Das hat Auswirkungen auf die Schweiz.",20.04.2016
20.4.2016,"Vorwahlen in New York
Trump und Clinton im Vormarsch","Die Karten von Trump und Clinton sind besser geworden. Trump bodigte seine Rivalen in der Vorwahl in New York, Clinton besiegte Sanders klar. Trump wird in New York fast alle Delegierte gewinnen.",20.04.2016
vor 53 Minuten,"Besuch von Ministerpräsident Viktor Orban bei Altkanzler Helmut Kohl
Europäische Freunde","Der ungarische Ministerpräsident Orban besucht Altkanzler Kohl. Das ist kein Zeichen des Protests gegen Kanzlerin Merkel, sondern ein Appell an die Einheit Europas.",19.04.2016
False,False,Erste schwarz-rot-grüne Koalition in Deutschland / Streit um Gurlitt-Erbe zieht sich in die Länge / Orban und Kohl äussern sich versöhnlich zu Merkel  ,19.04.2016
vor 59 Minuten,"Wirtschaftsprognosen für den Brexit
Osborne lanciert EU-Kampagne","Zwei Monate vor dem britischen EU-Referendum hat der Abstimmungskampf an Intensität zugelegt. Die Regierung führt Zahlen ins Feld, aber ihre Prognosen für die Kosten des Brexit sind umstritten.",19.04.2016
vor 2 Stunden,"Zürcher Sechseläuten
Nach 43 Minuten war Schluss","Der Böögg hat rekordverdächtige 43 Minuten lang Widerstand geleistet. Schliesslich fiel der Kopf zu Boden – und explodierte erst dort. Zürich steht somit ein sehr, sehr schlechter Sommer bevor.",18.04.2016
False,False,Bombenanschlag in Jerusalem / Der Böögg braucht über 43 Minuten / Verwirrung um mögliche Flüchtlingstragödie im Mittelmeer,18.04.2016
vor 2 Stunden,"Nach den Erdbeben in Kumamoto
Premier Abe verspricht Wiederaufbauhilfe","Die Zentralregierung Japans macht schnell Geld locker, um in Kumamoto beschädigte Infrastruktur zu erneuern. Mehrere Fabriken stehen still.",18.04.2016
16.4.2016,"Drogenelend am Platzspitz von Kabul
Unter der Brücke",In Kabul sammeln die Behörden Drogensüchtige ein und behandeln sie zwangsweise. Vielversprechender ist die Initiative einer mutigen Frau.,17.04.2016
16.4.2016,"Süden von Japan
Erdbebenserie fordert mehr als 40 Tote",Nach heftigen Erdbeben im Südwesten Japans ist die Gesamtzahl der getöteten Personen auf mindestens 41 angestiegen. Viele Opfer werden noch unter den Trümmern von Häuser vermutet.,17.04.2016
16.4.2016,"Tänzerin und Sänger Othella Dallas
Mit Leib und Leben",False,17.04.2016
16.4.2016,"Immobilienmarkt Schweiz
Die Blase, die nicht platzen muss","Die Preise, die hierzulande für Liegenschaften bezahlt werden, sind teilweise unnatürlich hoch. Dass auf den Boom eine Krise folgt, muss jedoch nicht sein – wenn gewisse Regeln beachtet werden.",16.04.2016
16.4.2016,"Nach Blitzbesuch auf Lesbos
Papst nimmt Flüchtlinge mit nach Rom","Papst Franziskus nahm am Samstagnachmittag nach seinem Besuch auf der griechischen Ägäis-Insel Lesbos drei Flüchtlingsfamilien aus Syrien nach Rom mit, darunter sechs Kinder. Den Abflug übertrug das griechische Fernsehen (ERT).",16.04.2016
16.4.2016,"«Hitzewelle» in Grönland
Arktische Eisschmelze so früh wie noch nie",False,16.04.2016
14.4.2016,"Notfallplanung im Asylbereich
«An bewährter Aufgabenteilung festhalten»",Der Bund will mehr Plätze für die Erstunterbringung von Asylsuchenden zur Verfügung stellen und holt damit Kantone und Gemeinden mit an Bord. Im Fokus stehen dabei vor allem militärische Anlagen.,15.04.2016
vor 4 Stunden,"Europa League
Spektakel an der Anfield Road",Der FC Liverpool gelingt im Viertelfinal-Rückspiel gegen Borussia Dortmund eine wundersame Wende. Die Engländer setzen sich trotz einem 0:2- und einem 1:3 Rückstand mit 4:3 durch.,15.04.2016
14.4.2016,"Politischer Humor in der Türkei
Satire unerwünscht",False,15.04.2016
14.4.2016,"Politischer Humor in der Türkei
Satire unerwünscht","Der türkische Staatspräsident Recep Tayyip Erdogan klagt seit Jahren gegen Publikationen, die ihn aufs Korn nehmen. Und liefert damit unbeugsamen Humoristen Steilpässe.",14.04.2016
False,False,EU-Parlament stimmt Speicherung von Fluggastdaten zu / Neues Kabinett in der Ukraine vom Parlament bestätigt / Asylgesuche in der Schweiz zurückgegangen / Deutsche Koalition beschliesst Integrationsgesetz.  ,14.04.2016
14.4.2016,"Ukrainer leiden unter psychischen Kosten
Der lange Schrecken von Tschernobyl",Neben physischen Schäden können Reaktorkatastrophen auch die Psyche der Menschen langfristig belasten. Das zeigt eine neue Studie für die Ukraine. Energiepolitiker sollten aufhorchen.,14.04.2016
vor 4 Minuten,"Ersatz für Safe Harbor
Die Datenschützer begehren auf",Für die Datenschutzbehörden der EU-Staaten genügt der geplante Ersatz für die Safe-Harbor-Regelung mit den USA nicht. Im Konflikt zwischen Terrorabwehr und Privatsphäre brechen unsichere Zeiten an.,13.04.2016
False,False,"Demokratieshow in Syrien / Regierung in Südkorea kassiert überraschend Wahlschlappe / Kanton Zürich will 1,8 Milliarden Franken sparen / Schuldsprüche im Fall Hildebrand  ",13.04.2016
vor 1 Stunde,"«Apartheid» in Frankreich
Neues Gesetz gegen Armenghettos","Reichere französische Gemeinden sollen endlich gezwungen werden, mehr Sozialwohnungen zur Entlastung der Armenghettos und zur besseren sozialen Durchmischung bereitzustellen.",13.04.2016
vor 2 Stunden,"Staatskrise in Brasilien
Die Mauer von Brasilia","Brasilien will der Krise davonlaufen, weiss aber nicht wohin. Am Wochenende entscheidet das Unterhaus über das Absetzungsverfahren gegen Präsidentin Rousseff – mit offenem Ausgang.",12.04.2016
False,False,Generalversammlung der Sika / China empört über Einmischung der G7 in Inselstreit / Haftbefehl gegen zwei weitere Verdächtige in Brüssel  ,12.04.2016
vor 1 Stunde,"Nach Schmähgedicht gegen Erdogan
Jan Böhmermann steht unter Polizeischutz",Im Fall Böhmermann hat die deutsche Kanzlerin Merkel Grundwerte wie die Meinungsfreiheit betont. Böhmermann sagte unterdessen die nächste Folge seiner Sendung «Neo Magazin Royal» ab. Er steht unter Polizeischutz.,12.04.2016
vor 50 Minuten,"Schmähgedicht auf Erdogan
Politische Windungen um eine Satire",Das Schmähgedicht des Satirikers Jan Böhmermann über den türkischen Präsidenten Erdogan beschäftigt die Politik. Ein Gesetzesparagraf aus der Kaiserzeit stürzt die deutsche Regierung ins Dilemma.,11.04.2016
False,False,Politische Windungen um Schmähgedicht auf Erdogan / Chinesische Investoren kaufen Gategroup / Berset plädiert für Ja zur Präimplantationsdiagnostik / Stichwahl in Peru,11.04.2016
11.4.2016,"Notenbanken und die Erdölpreise
Perverse Geldpolitik",Der Preis für den Schmierstoff der Wirtschaft fällt. Gleichzeitig gehen die weltweiten Wachstumsaussichten zurück. Für den Chefökonomen des IMF hängt dies mit den ultraniedrigen Zinsen zusammen.,11.04.2016
vor 4 Stunden,"Flüchtlingskrise in Griechenland
Brutaler Polizeieinsatz in Idomeni","Im nordgriechischen Lager Idomeni haben Migranten am Sonntag versucht, die seit vielen Wochen geschlossene Grenze gewaltsam zu überwinden. Die mazedonische Polizei reagierte mit Gummigeschossen.",10.04.2016
vor 3 Stunden,"Regierungskrise in der Ukraine
Jazenjuk kündigt seinen Rücktritt an",Trotz gewonnener Vertrauensabstimmung wirft Jazenjuk das Handtuch. Das Parlament soll die Regierungsverantwortung am Dienstag an einen Vertrauten Poroschenkos übergeben.,10.04.2016
10.4.2016,"Unfall in Graubünden
Bär verendet auf Brücke",False,10.04.2016
vor 2 Stunden,"Terror in Brüssel
Abrini ist der «Mann mit Hut»",Im Zuge der Untersuchung der Brüsseler Anschläge haben die Behörden sowohl den «Mann mit Hut» vom Flughafen als auch einen zweiten an der Metrostation präsenten Mann identifiziert. Gegen beide wurde Haftbefehl erlassen.,09.04.2016
9.4.2016,"Mafiaterror in Süditalien
Die Baby-Gangs von Neapel","Das Viertel Sanità im Herzen Neapels wird von Jugendbanden terrorisiert. Die Bewohner sehen den Staat in der Pflicht, gegen Drogenhandel, Schiessereien und Arbeitslosigkeit vorzugehen.",09.04.2016
9.4.2016,"Charles Lewinskys Roman «Andersen»
Ich ist ein anderer",False,09.04.2016
vor 13 Minuten,"Diffuse Protestbewegung in Frankreich
Idealistische Nachtschwärmer",Zeichnet sich in Frankreich eine Protestwelle im Stil der spanischen Indignierten-Bewegung ab? Seit Ende März versammeln sich Tausende vorab jugendlicher Demonstranten jede Nacht im ganzen Land.,08.04.2016
False,False,Polizei fasst Terrorverdächtige in Belgien / Papst-Schreiben ohne klare Regeln / Zahl der Asylsuchenden in Deutschland sinkt drastisch  ,08.04.2016
vor 3 Stunden,"Attentäter von Paris
Belgische Polizei fasst Terrorverdächtigen Abrimi","Belgische Ermittler sollen den Terrorverdächtigen Mohamed Abrini sowie einen weiteren Verdächtigen gefasst haben. Unklar ist, ob Abrini der «Mann mit Hut» ist.",08.04.2016
vor 3 Stunden,"Niederländisches Nein zum Assoziierungsabkommen
Heimtückische Ohrfeige für Europa",Euroskeptiker freuen sich über den Abstimmungserfolg in den Niederlanden. Die EU kann dadurch nur verlieren.,07.04.2016
False,False,Argentinischer Präsident Macri im Visier der Justiz / IS verschleppt 300 Fabrikarbeiter / Niederländer sind gegen EU-Vertrag mit der Ukraine  ,07.04.2016
vor 2 Stunden,"Belastete Beziehung zwischen Rom und Kairo
Ein Mordfall wird zur Staatsaffäre","Vor zwei Monaten wurde ein italienischer Doktorand in Kairo grausam zu Tode gefoltert. Ägypten versucht, die Hintergründe zu vertuschen. Rom hat nun mit Konsequenzen gedroht.",07.04.2016
6.4.2016,"Parteien halten sich zurück
Keine Lust auf Initiativen","Bei den Volksbegehren zeichnet sich eine ruhigere Phase ab – auch, weil der oppositionelle Furor der SVP abkühlt. Ein Comeback feiert dafür das Referendum.",06.04.2016
False,False,EU reformiert Dublin-System / Milliarden-Deal zwischen Pfizer und Allergan geplatz / Ukrainische Pilotin Sawtschenko tritt in Hungerstreik / Nationalbank stellt neue Fünfzigernote vor.  ,06.04.2016
vor 3 Stunden,"Optionen für Flüchtlings-Verteilung
Wie die EU-Kommission «Dublin» reformieren will",Die Flüchtlingskrise hat die Konstruktionsfehler des Dublin-Systems offenbart. Die EU-Kommission hat nun konkrete Reformvorschläge präsentiert.,06.04.2016
vor 1 Stunde,"«Panama Papers»
Politische Eruption in Island",Die Panama-Papiere haben ihr erstes prominentes Opfer gefordert. Islands Ministerpräsident Gunnlaugsson ist nach massiven Protesten der Bevölkerung von der eigenen Partei zum Rücktritt gedrängt worden.,05.04.2016
5.4.2016,"Nachfolge von Beat Walti
Hans-Jakob Boesch ist neuer Präsident des Zürcher Freisinns",Die Delegierten der kantonalen FDP haben entschieden: Hans-Jakob Boesch wird neuer Präsident des Zürcher Freisinns. Der Stadtzürcher hat sich klar gegen Gemeinderat Peter Werder durchgesetzt.,05.04.2016
False,False,Waffenstillstand zwischen Aserbeidschan und Nagorni Karabach / Kein Strafprozess zu Loveparade-Unglück / Weltweite Rüstungsausgaben steigen wieder  ,05.04.2016
vor 2 Stunden,"Im Banne von Indiskretionen
Abschussgefahr in der Luftwaffe",Will die Armee unbrauchbare Luftabwehrsysteme beschaffen? Darüber spekulieren Medien und Politiker. Doch das Verteidigungsdepartement schweigt.,03.04.2016
vor 4 Stunden,"Konflikt zwischen Armenien und Aserbaidschan
Vorprogrammierte Eskalation um Nagorni Karabach","Der Territorialkonflikt um Nagorni Karabach eskaliert regelmässig. Während Armenien an seiner Besetzung aserischer Gebiete festhält, wächst in Aserbaidschan der Frust ob der seit Jahren ungelösten Situation.",03.04.2016
3.4.2016,"«Tatort» aus München: 25 Jahre Batic und Leitmayr
In alter Frische",False,03.04.2016
1.4.2016,"Nukleargipfel in Washington
Dem Grauen entgegenwirken","Obamas Utopie einer atomwaffenfreien Welt machte einst weltweit Schlagzeilen. Heute werden seine Bemühungen, die Bestände an waffenfähigem Uran zu verringern, kaum noch zur Kenntnis genommen.",02.04.2016
1.4.2016,"Migration nach Italien
Mit dem Frühling kommen die Bootsflüchtlinge","Die Zahl der Bootsflüchtlinge, die aus Libyen nach Italien kommen, ist seit Jahresbeginn stark gestiegen. Und das Meer lässt sich nicht abriegeln wie der Landweg durch den Balkan.",02.04.2016
1.4.2016,"Zum Tod Hans-Dietrich Genschers
Deutschlands Vereinigungsminister",False,02.04.2016
1.4.2016,"Nukleargipfel in Washington
Dem Grauen entgegenwirken","Obamas Utopie einer atomwaffenfreien Welt machte einst weltweit Schlagzeilen. Heute werden seine Bemühungen, die Bestände an waffenfähigem Uran zu verringern, kaum noch zur Kenntnis genommen.",01.04.2016
1.4.2016,"Migration nach Italien
Mit dem Frühling kommen die Bootsflüchtlinge","Die Zahl der Bootsflüchtlinge, die aus Libyen nach Italien kommen, ist seit Jahresbeginn stark gestiegen. Und das Meer lässt sich nicht abriegeln wie der Landweg durch den Balkan.",01.04.2016
1.4.2016,"Zum Tod Hans-Dietrich Genschers
Deutschlands Vereinigungsminister",False,01.04.2016
vor 2 Stunden,"Programmentwurf der AfD
Zurück in die Zukunft",Die Alternative für Deutschland will die Bundesrepublik und Europa radikal umbauen. Ihr Programmentwurf steht für Revolution und Reaktion zugleich. Die Festlegung birgt auch Gefahren.,31.03.2016
False,False,USA verlegen Panzerbrigade nach Osteuropa / U-Bahn für Zürich? / Imre Kertész gestorben / Österreich schränkt Asylrecht ein  ,31.03.2016
vor 3 Stunden,"Tourismus in der Krise
Überlebenskonzept für die Berggastronomie",Nach einem schneearmen Winter sind viele Bergrestaurants finanziell angeschlagen. Der Investitionsstau wird immer grösser. Das Konzept des Retrofit wird so zur Überlebensstrategie.,31.03.2016
vor 3 Stunden,"Europäische Flüchtlingskrise
Österreich schränkt das Asylrecht drastisch ein","Die österreichische Regierung will Asylsuchende nur noch in zwingenden Fällen überhaupt zum Verfahren zulassen. Ob ein solcher vorliegt, soll in Schnellverfahren an der Grenze abgeklärt werden.",30.03.2016
False,False,Belgiens Premierminister als mögliches Anschlagsziel / Hollande verzichtet auf Verfassungsreform / Regierungskoalition in Brasilien geplatzt / Präsident in Burma vereidigt  ,30.03.2016
30.3.2016,"François Hollande
Präsident ohne Land",Präsident Hollandes Scheitern bei der Verfassungsreform ist selbstverschuldet. Doch steht die gesamte politische Elite Frankreichs schlecht da.,30.03.2016
29.3.2016,"Menschenrechtlerin als Leiterin der Wahlkommission
Russlands neue Wächterin über die Urnen",Die Menschenrechtlerin Ella Pamfilowa will als neue Leiterin der Wahlkommission das Vertrauen der Bürger stärken. Die Opposition bleibt skeptisch.,29.03.2016
False,False,Flugzeugentführung unblutig beendet / Erdogan-Satire erzürnt die Türkei / Musiker Cicero mit 45 Jahren gestorben  ,29.03.2016
vor 36 Minuten,"Flugzeugentführung auf Zypern beendet
Entführer trug Bombenattrappe","Wenige Stunden nach der Entführung eines ägyptischen Passagierflugzeugs ist der Entführer verhaftet worden. Die letzten Geiseln haben die Maschine verlassen. Der Sprengstoffgürtel, mit dem der Mann die Maschine zum Landen gezwungen hatte, war eine Attrappe.",29.03.2016
vor 2 Stunden,"Nach dem Terror von Brüssel
Die Bewältigung der Anschläge stockt",Die Aufarbeitung der Terroranschläge sorgt in Belgien für innenpolitische Spannungen. Zudem erlitten die Ermittler einen herben Rückschlag: Ein Hauptverdächtiger musste wieder freigelassen werden.,28.03.2016
vor 3 Stunden,"Nach Attentat von Brüssel
Ruf nach Terrorbekämpfung per Notverordnung","Der Nachrichtendienst müsse rasch Mittel erhalten – noch bevor das Volk über das neue Nachrichtendienstgesetz abstimme, meinen Politiker.",28.03.2016
28.3.2016,"«Tatort» mit Heike Makatsch
Von Müttern und Töchtern",False,28.03.2016
vor 4 Stunden,"Geteilte Welten auf den Molukken
Am Ende des indonesischen Traums","Auf den Molukken zeigt sich die Fragilität des indonesischen Staats. Einst Beispiel für harmonisches Zusammenleben, begegnen sich Christen und Muslime misstrauisch.",27.03.2016
vor 2 Stunden,"Anschläge in Brüssel
Hooligans stören Trauerkundgebung","Mehrere hundert Hooligans haben am Sonntag im Zentrum von Brüssel mit nationalistischen Parolen das Gedenken an die Opfer der Anschläge gestört. Die Polizei ging mit Wasserwerfern gegen die pöbelnde Menge auf dem Börsenplatz vor, es gab etwa zehn Festnahmen.",27.03.2016
27.3.2016,"Kreml stoppt Kapitalflucht
Putin greift nach Vekselberg",Der Oligarch holt auf Verlangen des Kremls firmen nach Russland zurück. Damit sollen die Wogen der Wirtschaftskrise geglättet werden.,27.03.2016
vor 5 Minuten,"Anschläge in Brüssel
Haftbefehle gegen Verdächtige und Spekulationen über den dritten Flughafen-Attentäter","Die belgischen Behörden haben Haftbefehle gegen drei Terrorverdächtige erlassen. Ob darunter tatsächlich der mutmassliche dritte Flughafen-Attentäter ist, ist noch nicht bestätigt worden.",26.03.2016
vor 2 Stunden,"Rüstungsprojekt Bodluv
Offene Fragen zum Luftwaffenchef","Die Hintergründe, die zur Sistierung des Projekts Bodluv geführt haben, rücken Luftwaffenchef Schellenberg in den Fokus des Interesses. Nebenwirkungen hat der Entscheid auch für das Armeebudget.",26.03.2016
26.3.2016,"Zum Osterfest
Was ist Wahrheit?",False,26.03.2016
vor 2 Stunden,"Anschläge in Brüssel
Festnahmen in Serie",Nach den Terroranschlägen vom Dienstag hat die belgische Polizei eine Anzahl Festnahmen vorgenommen. Immer deutlicher werden derweil die Verbindungen zu den Pariser Anschlägen.,25.03.2016
25.3.2016,"Völkermord-Urteil gegen Karadzic
Der unbewältigte Krieg",Das Uno-Kriegsverbrechertribunal hat in den Staaten des ehemaligen Jugoslawien die Straflosigkeit für Kriegsverbrechen beendet und einen Neuanfang ermöglicht. Dennoch ist sein Vermächtnis durchzogen.,25.03.2016
25.3.2016,"Johan Cruyff
Monarch der kühnen Vision",False,25.03.2016
vor 1 Stunde,"Der IS und der Terror in Brüssel
Wütende Endzeitfantasien","Die Terroranschläge in Brüssel werden nicht die Letzten sein, die der IS in Europa verübt. Trotz der militärischen Rückschläge in Syrien und im Irak fühlen sich die Extremisten mächtig.",24.03.2016
vor 1 Stunde,"Verfahren eingestellt
Binz-Besetzer werden nicht zur Kasse gebeten","Hunderte besetzten vergangenen Sommer das Binz-Areal für eine Party. Damit sie für die Aufräumarbeit bezahlen, registrierte sie die Polizei. Aber dieser Plan von Stadtrat Leutenegger geht nicht auf.",24.03.2016
False,False,Selbstmordattentäter von Brüssel identifiziert / Obama kritisiert frühere US-Aussenpolitik / Besetzer des Binz-Areals müssen nicht zahlen  ,24.03.2016
vor 2 Stunden,"Anschläge in Brüssel
Attentäter wurde aus Türkei ausgewiesen",Zwei Attentäter der Anschläge von Brüssel sind als Brüder identifiziert worden. Vor einem der Attentäter soll die Türkei bereits gewarnt haben. Die aktuellen Entwicklungen in unserem Live-Ticker.,23.03.2016
vor 48 Minuten,"Armeechef auf Abschiedstour
Mission noch nicht erfüllt","Es ist vernünftig, dass Korpskommandant André Blattmann die Verantwortung für die Armee abgibt. Richtig ist aber auch, dass er noch bis Ende 2016 an Bord bleibt.",23.03.2016
False,False,Türkei warnte vor Brüssel-Attentäter / Armeechef Blattmann tritt 2017 ab / Credit Suisse plant Stellenabbau.  ,23.03.2016
vor 54 Minuten,"Anschläge in Brüssel
Brüssel ist kein zufälliges Ziel","Belgien steht nach den Terroranschlägen unter Schock, ganz überraschend kamen die Attentate aber nicht. Die Behörden schlossen vor den Integrationsproblemen im eigenen Land lange die Augen.",22.03.2016
vor 40 Minuten,"Rede Obamas in Havanna
«Ich glaube an das kubanische Volk»","Präsident Obama hat Kubas Machthaber ermahnt, ihr Volk nicht zu fürchten, und zu freiheitlichen Reformen aufgerufen. Anschliessend traf er sich mit Dissidenten.",22.03.2016
False,False,IS bekennt sich zu Anschlägen in Brüssel / Uno-Hilfswerke kritisieren EU-Flüchtlingsabkommen mit der Türkei / Ukrainische Soldatin der Behilfe zum Mord schuldig gesprochen,22.03.2016
21.3.2016,"Autonome Region ausgerufen
In Genf unerwünscht, schaffen Syriens Kurden Fakten","Freude unter den Kurden, Ärger aufseiten des Regimes und der Opposition: Gemeinsam mit ihren Verbündeten haben die syrischen Kurden einen weiteren Schritt in Richtung Autonomie getan.",21.03.2016
False,False,Russland verurteilt ukrainische Pilotin / Wenig Einbrüche in der Schweiz / Historischer Besuch von US-Präsident Obama in Kuba / Erstes Verhör des Paris-Attentäters,21.03.2016
vor 4 Stunden,"Urteil gegen Ukrainerin
Geisel der russischen Justiz",Die ukrainische Soldatin Nadja Sawtschenko wurde vermutlich nach Russland verschleppt. Trotzdem drohen ihr dort nun bis zu 23 Jahre Haft. Ein russisches Gericht begann am Montag mit der Urteilsverkündigung.,21.03.2016
vor 1 Stunde,"Ökonom Hans-Werner Sinn im Gespräch
«Frau Merkel muss ihre Meinung ändern»","Für den bekannten deutschen Ökonomen Hans-Werner Sinn ist es ein grosses Missverständnis, wenn von offenen Gesellschaften auch offene Grenzen verlangt werden. Einem Deal mit der Türkei misstraut er.",19.03.2016
vor 1 Stunde,"Schweres Unglück in Russland
Bei Flugzeugabsturz kommen 62 Personen ums Leben",Bei einem Flugzeugunglück in Südrussland sind alle Passagiere getötet worden. Die Maschine der Gesellschaft Flydubai kam aus Dubai und stürzte am Samstagmorgen beim zweiten Landeanflug auf Rostow am Don ab.,19.03.2016
vor 4 Stunden,"Indonesiens Literatur bleibt zu entdecken
Der Blick vom anderen Ende der Welt",False,19.03.2016
vor 49 Minuten,"Salah Abdeslam
Der weinende Terrorist","Salah Abdeslam ist vermutlich der einzige Überlebende der Paris-Attentäter. Sein Weg zum Terroristen verlief in den Bahnen seiner Komplizen: Drogen, Arbeitslosigkeit, rasante Radikalisierung.",18.03.2016
False,False,EU und Türkei einigen sich auf Flüchtlingspakt / Paris-Attentäter Abdeslam in Brüssel gefasst / Guido Westerwelle ist tot,18.03.2016
vor 3 Stunden,"Zum Tod Guido Westerwelles
Leidenschaftlich bis zur Übertreibung",Triumph und Tragik lagen in der herausragenden Karriere des früheren deutschen Aussenministers und FDP-Vorsitzenden Guido Westerwelle nah beieinander. Erst am Ende versöhnten sich viele mit ihm.,18.03.2016
16.3.2016,"Zürich und die Zuwanderung
Fremd unter Freunden?",Die Willkommenskultur zeigt in Zürich mitunter leicht misstrauische Züge: Dabei hat der Zuzug hochqualifizierter Fachkräfte aus dem Ausland dem Standort neuen Schwung verliehen.,16.03.2016
False,False,Fifa will Millionen von Ex-Funktionären / Verbot des Rechtsvorfahrens wird gelockert / SchweizerInnen rasen in St. Moritz aufs Podest,16.03.2016
vor 17 Minuten,"Brief an US-Justiz
Fifa will Millionen von den Angeklagten","Der Weltfussballverband fordert von den Funktionären, die wegen Korruption und anderer Delikte angeklagt sind, Entschädigungszahlungen. Es geht dabei um Dutzende von Millionen Dollar.",16.03.2016
vor 2 Stunden,"Belastende Aufnahmen
Rousseff ringt um Atem",Eigentlich wollte Brasiliens Präsidentin am Dienstag ihren Vorgänger Lula da Silva zum Minister ernennen. Doch dann erreichte sie eine Hiobsbotschaft.,15.03.2016
False,False,Bewaffneter nach Anti-Terror-Razzia in Brüssel auf der Flucht / EU-Migrationskommissar kritisiert Zustände im Flüchtlingslager Idomeni / Russische Kampfjets verlassen Syrien,15.03.2016
vor 57 Minuten,"Modernisierung des Familienrechts
Erster Schritt in Richtung «Ehe light»","Wer nicht heiraten und sich trotzdem rechtlich absichern will, der soll künftig einen «Pacte civil» nach französischem Vorbild eingehen können. Dieses Modell will der Nationalrat vom Bundesrat prüfen lassen.",15.03.2016
vor 2 Stunden,"Russland zieht Truppen aus Syrien ab
Putin nennt militärische Mission erfüllt",Der russische Präsident Putin hat den Westen einmal mehr überrascht. Am Montagabend gab er den sofortigen Abzug des Grossteils der russischen Truppen in Syrien bekannt. Nach erfüllter Mission werde eine politische Lösung unterstützt.,14.03.2016
14.3.2016,"Merkel nach der Niederlage
Im Sog der Flüchtlingskrise",False,14.03.2016
vor 4 Stunden,"Bedingungsloses Grundeinkommen
Irrlichternde Mondfahrer","Im Juni stimmt die Schweiz über ein bedingungsloses Grundeinkommen ab. Die Folgen eines Ja wären desaströs, soweit sie überhaupt abzuschätzen sind.",14.03.2016
vor 10 Minuten,"Aufstieg der Alternative für Deutschland
Warnsignal nach Berlin","Der Wahltriumph der Alternative für Deutschland ist ein klares Zeichen der Unzufriedenheit. Die grossen Parteien müssten umdenken, doch wenig deutet darauf hin, dass sie es tun.",13.03.2016
vor 2 Stunden,"Explosion in Ankara
Dutzende Tote in türkischer Hauptstadt",Am Sonntagabend hat es im Zentrum Ankaras eine Explosion gegeben. Nach Angaben des Gouverneur-Büros gab es 27 Tote und 75 Verletzte. Die Behörden verfügten eine Nachrichtensperre auf Social Media.,13.03.2016
13.3.2016,"«Tatort» aus Luzern: «Kleine Prinzen»
Rührend naiv",False,13.03.2016
11.3.2016,"Fünf Jahre nach «Fukushima»
Japans grosser Graben",Im März 2011 hat ein Seebeben Tod und Verwüstung über Japans Nordostküste gebracht. Für die Menschen dort ist auch heute nichts wie zuvor. Der Rest des Landes hat sich schnell erholt – zu schnell.,11.03.2016
False,False,Crawford nicht mehr Trainer der ZSC Lions / Hunderte Flüchtlinge verlassen Idomeni / Sulzer schliesst Produktion in Oberwinterthur.  ,11.03.2016
vor 1 Stunde,"Wachstum beim Handy-Händler
Wie Mobilezone vom starken Franken profitiert",Mobilezones Expansion nach Norden hat sich gelohnt. Die Akquisition von Einsamobile führte zu Einkaufssynergien. Dank diesen konnte indirekt auch von der Frankenstärke profitiert werden.,11.03.2016
vor 1 Stunde,"Lockerung der Geldpolitik
Die EZB ist auf dem Holzweg",Mehr vom Gleichen: Nach diesem Motto lockert die Europäische Zentralbank ihre Geldpolitik. Die Probleme der Euro-Zone werden die Währungshüter dadurch nicht beheben.,10.03.2016
